,POINT_ID,LC1,LU1,geometry,NUTS0
6952,45762848,E30,U111,POINT (386950.6936796521 5394292.700346879),DE
6953,45823078,C23,U120,POINT (408317.7485897886 5623299.618562579),DE
6954,45823094,B43,U111,POINT (409401.7666874496 5639255.153915074),DE
6955,45883082,B16,U111,POINT (414573.9509373263 5626880.092627469),DE
6956,45843104,B73,U111,POINT (412075.3129284324 5649090.902111952),DE
6957,45743108,C10,U111,POINT (402371.1895133455 5653761.306561619),DE
6958,45743148,B16,U111,POINT (405092.9143199318 5693649.560764746),DE
6959,46103142,E20,U111,POINT (440596.1673601481 5685207.546975488),DE
6960,46103154,C22,U120,POINT (441414.2834260209 5697172.271235407),DE
6961,45922838,A22,U312,POINT (402247.9193340774 5383242.153861634),DE
6962,45983134,B14,U111,POINT (428080.5792050939 5678050.389866687),DE
6963,45943078,E20,U111,POINT (420288.4468709797 5622482.860273677),DE
6964,45943084,C10,U120,POINT (420694.7608852185 5628465.95264873),DE
6965,46003156,C10,U120,POINT (431575.1567646622 5699849.942335858),DE
6966,46023112,E20,U111,POINT (430574.6477243893 5655840.888162868),DE
6967,46303154,C22,U120,POINT (461365.5584156403 5695805.143864871),DE
6968,46203110,E20,U111,POINT (448394.8732957785 5652618.866051035),DE
6969,46563098,C10,U420,POINT (483492.9983245582 5638198.423935921),DE
6970,46623112,E20,U370,POINT (490429.1721960868 5651746.281991456),DE
6971,46683136,B13,U111,POINT (498047.38212702 5675262.685929025),DE
6972,44763076,F40,U140,POINT (302430.4669380209 5628508.803093012),DE
6973,44723144,E20,U111,POINT (303058.5095254714 5696625.457169372),DE
6974,44802984,B16,U111,POINT (300228.1087012184 5536439.635296421),DE
6975,44803122,B54,U111,POINT (309542.6207910653 5674131.045220651),DE
6976,44783120,A12,U370,POINT (307411.0082470761 5672271.990705621),DE
6977,44743144,C10,U120,POINT (305054.1240440753 5696488.919112802),DE
6978,44822972,B16,U111,POINT (301420.570818834 5524330.278801772),DE
6979,44823040,C21,U120,POINT (305986.0013958474 5592182.873885906),DE
6980,44823120,C10,U120,POINT (311402.1691167166 5671999.449487435),DE
6981,44882980,C21,U120,POINT (307942.3757870917 5531909.362562395),DE
6982,44883028,C21,U120,POINT (311164.4146220279 5579803.802881779),DE
6983,44883030,C21,U120,POINT (311299.0471077384 5581799.310861961),DE
6984,44883086,B13,U111,POINT (315081.0549714251 5637670.849158579),DE
6985,44942800,B53,U111,POINT (302003.2643764636 5351859.077551446),DE
6986,44883130,E10,U111,POINT (318069.1973970172 5681566.748428426),DE
6987,44942952,B14,U111,POINT (312057.2836330918 5503565.573216677),DE
6988,44942972,B16,U111,POINT (313393.4501461238 5523522.619952353),DE
6989,44943068,E20,U314,POINT (319849.3725234194 5619305.538553668),DE
6990,44943132,A21,U312,POINT (324191.848425376 5683152.718838928),DE
6991,45002752,C33,U120,POINT (304850.3419939746 5303541.174026725),DE
6992,45002806,B16,U111,POINT (308381.8509933305 5357450.516150039),DE
6993,45003092,E30,U140,POINT (327460.6308188362 5642840.895798141),DE
6994,44842996,C10,U120,POINT (305023.3951893977 5548144.424819157),DE
6995,44843094,A30,U319,POINT (311632.1765830108 5645924.087388775),DE
6996,44902952,C21,U120,POINT (308066.4391677817 5503834.386230319),DE
6997,44903054,E20,U111,POINT (314912.5322592878 5605609.319660935),DE
6998,44962750,E20,U111,POINT (300730.3158166562 5301808.510783594),DE
6999,44962770,E20,U111,POINT (302035.1488805357 5321776.687724909),DE
7000,44962912,B21,U111,POINT (311389.4828042715 5463514.768687702),DE
7001,44962928,E20,U111,POINT (312453.2894747445 5479481.774743712),DE
7002,44962970,E20,U111,POINT (315255.1194852859 5521392.320792124),DE
7003,45022834,B35,U111,POINT (312217.0762625178 5385266.707285985),DE
7004,45023144,C10,U120,POINT (332991.2180097862 5694577.324032955),DE
7005,44862910,B13,U111,POINT (301279.8480416869 5462188.398348724),DE
7006,44863032,C22,U120,POINT (309438.1738907821 5583930.105145941),DE
7007,44922808,E20,U312,POINT (300532.8574306784 5359977.99664698),DE
7008,44922918,B18,U111,POINT (307797.478271376 5469770.528144996),DE
7009,44923044,C31,U120,POINT (316233.3614909449 5595496.788363342),DE
7010,44923070,E30,U111,POINT (317989.1093561266 5621436.589361368),DE
7011,44923108,C10,U420,POINT (320564.3414933635 5659346.805083263),DE
7012,44982948,C21,U120,POINT (315781.1894304916 5499305.27687404),DE
7013,44982956,E20,U111,POINT (316315.0673177449 5507288.089807209),DE
7014,44983076,B11,U111,POINT (324381.4681690688 5627015.110317602),DE
7015,45162752,A30,U319,POINT (320808.4326462721 5302483.12828248),DE
7016,45162868,C10,U312,POINT (328425.7031789246 5418266.430489648),DE
7017,45222872,B16,U111,POINT (334675.42161112 5421856.993036372),DE
7018,45223118,C10,U120,POINT (351174.883888885 5667278.599290735),DE
7019,45062742,E20,U111,POINT (310183.1572821701 5293160.68839005),DE
7020,45062784,E20,U111,POINT (312925.0870054766 5335090.930500179),DE
7021,45262754,E20,U111,POINT (330912.2421165534 5303817.404128977),DE
7022,45262828,D20,U370,POINT (335762.020537026 5377679.328487044),DE
7023,45262874,B16,U111,POINT (338797.8232545994 5423585.169637521),DE
7024,45262900,E20,U111,POINT (340520.8014064545 5449529.41195948),DE
7025,45263040,C21,U120,POINT (349885.351207332 5589202.844062099),DE
7026,45062848,B32,U111,POINT (317129.6921846713 5398973.678551442),DE
7027,45063058,E20,U111,POINT (331146.3477675243 5608515.096958701),DE
7028,45063106,B13,U111,POINT (334396.7241608059 5656398.562162784),DE
7029,45122768,E20,U370,POINT (317863.357910967 5318720.839644043),DE
7030,45123062,C31,U120,POINT (337402.7471314172 5612098.389952088),DE
7031,45123114,E20,U111,POINT (340926.287514728 5663970.103669017),DE
7032,45182848,B41,U111,POINT (329100.016198413 5398173.21717335),DE
7033,45182888,C22,U120,POINT (331744.584836893 5438091.181310534),DE
7034,45242872,C23,U120,POINT (336670.4660256415 5421723.199700697),DE
7035,45243080,A21,U341,POINT (350592.2591327852 5629238.876671059),DE
7036,45082768,C31,U120,POINT (313873.744685509 5318985.78255557),DE
7037,45082890,C31,U120,POINT (321901.3629628523 5440756.40526154),DE
7038,45142900,B13,U111,POINT (328550.0166134973 5450333.793515684),DE
7039,45142912,E20,U111,POINT (329346.8015587247 5462308.251198572),DE
7040,45203140,B16,U111,POINT (350676.874419947 5689358.639793858),DE
7041,45042836,B16,U111,POINT (314343.8395179898 5387129.802738519),DE
7042,45043146,E10,U312,POINT (335122.9909386474 5696435.787935764),DE
7043,45382820,B35,U111,POINT (347204.7263684993 5368895.028584189),DE
7044,45382834,B71,U113,POINT (348126.3762366275 5382866.447081695),DE
7045,45382870,C33,U120,POINT (350503.1149691358 5418790.38616749),DE
7046,45383092,E30,U111,POINT (365372.1878875398 5640256.058592639),DE
7047,45443118,B55,U111,POINT (373122.861378834 5665779.041576095),DE
7048,45282886,C21,U120,POINT (341587.4646132395 5435425.669783392),DE
7049,45283066,C10,U120,POINT (353635.7575530165 5615002.363443757),DE
7050,45402742,E20,U111,POINT (344091.5551265007 5290910.465302648),DE
7051,45402832,E20,U111,POINT (349989.4567821913 5380737.011831382),DE
7052,45462846,E20,U111,POINT (356896.9880216739 5394306.567934633),DE
7053,45302822,B32,U111,POINT (339356.9705458159 5371424.533755756),DE
7054,45463074,E20,U111,POINT (372134.0816944368 5621758.894740152),DE
7055,45303050,E20,U111,POINT (354550.3797728734 5598906.779774287),DE
7056,45362904,E20,U111,POINT (350761.6968062541 5452849.634388623),DE
7057,45363136,B32,U111,POINT (366366.6472961694 5684277.017839975),DE
7058,45542828,B16,U111,POINT (363689.489608618 5375809.98248305),DE
7059,45543148,C33,U120,POINT (385141.3364526189 5695015.780601885),DE
7060,45603070,B32,U111,POINT (385829.8420273835 5616817.764712627),DE
7061,45603124,B22,U111,POINT (389492.4322228484 5670671.815547725),DE
7062,45662864,A22,U312,POINT (378034.4552870982 5410926.980215567),DE
7063,45502900,C21,U120,POINT (364461.137044903 5447918.590463707),DE
7064,45503152,B16,U111,POINT (381423.7697097906 5699278.143349224),DE
7065,45562804,E10,U111,POINT (364105.5269078991 5351726.658298106),DE
7066,45563130,B32,U111,POINT (385910.3015006018 5676928.330428087),DE
7067,45623138,Bx1,U111,POINT (392440.5233033564 5684496.911446627),DE
7068,45522864,A22,U312,POINT (364070.609682615 5411865.684839522),DE
7069,45523066,C32,U120,POINT (377578.6409365977 5613372.086434403),DE
7070,45642848,C10,U120,POINT (374982.2266100229 5395097.165159435),DE
7071,45643150,E20,U111,POINT (395253.5636905518 5696327.142662499),DE
7072,45482834,B53,U111,POINT (358100.4776548303 5382198.336236459),DE
7073,45483104,C22,U120,POINT (376162.3420388856 5651543.702358098),DE
7074,45483118,B11,U111,POINT (377113.2993140116 5665506.351706771),DE
7075,45762870,E20,U111,POINT (388405.5236965427 5416241.802932899),DE
7076,45882844,A21,U341,POINT (398654.7172334315 5389496.711109532),DE
7077,45883104,E10,U370,POINT (416065.5666233258 5648818.271585875),DE
7078,45722820,E20,U341,POINT (381114.928324984 5366623.301102571),DE
7079,45723134,C10,U120,POINT (402143.9003921936 5679825.366011603),DE
7080,45782864,E20,U111,POINT (390003.1719650652 5410121.510676923),DE
7081,45803104,C33,U120,POINT (408085.0491246271 5649363.512700085),DE
7082,45702844,D20,U111,POINT (380702.3949111686 5390704.044070712),DE
7083,45702854,C21,U120,POINT (381362.8584431514 5400681.447136728),DE
7084,46103118,C10,U120,POINT (438962.8437907526 5661277.73830945),DE
7085,45982862,C23,U120,POINT (409818.1965913894 5406782.101323611),DE
7086,46063098,C10,U120,POINT (433614.4846695454 5641608.477692573),DE
7087,45942854,E20,U111,POINT (405299.5706090138 5399070.199189115),DE
7088,46002852,C10,U111,POINT (411151.3926733283 5396671.661401399),DE
7089,46002862,C10,U120,POINT (411812.9074853254 5406647.568734268),DE
7090,46143130,B45,U111,POINT (443769.2639768494 5672969.60219479),DE
7091,45963134,C10,U120,POINT (426085.4597423195 5678186.943927157),DE
7092,46323128,A21,U312,POINT (461589.3615575983 5669746.435117325),DE
7093,46323156,E20,U420,POINT (463497.1435689856 5697662.398376505),DE
7094,46163100,E20,U111,POINT (443725.7552960772 5642920.943486821),DE
7095,46183108,C21,U120,POINT (446263.9203861883 5650761.167519875),DE
7096,46363134,B32,U111,POINT (465988.0364746352 5675455.247901312),DE
7097,46203118,E20,U370,POINT (448938.4589776015 5660595.33187572),DE
7098,46203140,C33,U120,POINT (450435.5281232055 5682530.313135432),DE
7099,46383120,B32,U111,POINT (467030.6812825636 5661360.713045407),DE
7100,46403148,E20,U420,POINT (470932.1533380576 5689139.683997067),DE
7101,46563116,C31,U120,POINT (484715.3605245309 5656143.789626726),DE
7102,46563134,C10,U120,POINT (485939.8250132439 5674088.871356145),DE
7103,46463102,E20,U111,POINT (473788.5515350648 5642868.734866591),DE
7104,46583134,E20,U111,POINT (487935.0359788509 5673952.21263646),DE
7105,46423144,C22,U120,POINT (472654.6739571108 5685015.108283295),DE
7106,46703124,E20,U111,POINT (499225.9143929984 5663163.039845707),DE
7107,46683142,E20,U111,POINT (498456.0873132994 5681244.149450368),DE
7108,46643124,E20,U111,POINT (493240.1817612864 5663572.943248476),DE
7109,44763078,E20,U111,POINT (302565.8272331147 5630504.291930079),DE
7110,44763116,Bx1,U111,POINT (305143.4411762538 5668417.504372678),DE
7111,44803146,E20,U226,POINT (311177.2612207878 5698074.571391955),DE
7112,44783102,E20,U111,POINT (306188.1335695704 5654313.645528919),DE
7113,44822990,E20,U111,POINT (302625.6161981437 5542292.142938465),DE
7114,44883126,C10,U120,POINT (317796.9489781925 5677576.311176455),DE
7115,44943142,B13,U111,POINT (324873.1178767422 5693128.387174947),DE
7116,45002932,E20,U111,POINT (316710.238692241 5483204.982019948),DE
7117,45003052,B32,U111,POINT (324754.9615068809 5602936.166437507),DE
7118,45003060,E20,U370,POINT (325295.1384504318 5610917.304625581),DE
7119,45003116,C10,U120,POINT (329089.7554099289 5666782.6697049),DE
7120,44842956,C23,U120,POINT (302347.0146581739 5508229.207797896),DE
7121,44842984,B55,U111,POINT (304219.1899919969 5536170.211911793),DE
7122,44902852,A22,U312,POINT (301432.1700515432 5404032.340609228),DE
7123,44903062,B13,U111,POINT (315452.8216243968 5613590.871942526),DE
7124,44903074,B11,U111,POINT (316264.1605937727 5625563.014112613),DE
7125,44962794,A22,U312,POINT (303605.1072536089 5345736.717978436),DE
7126,44963124,B13,U111,POINT (325642.8403761375 5675035.772860067),DE
7127,45022764,E20,U111,POINT (307628.0069172843 5315389.575921452),DE
7128,45023036,C21,U120,POINT (325671.485390087 5586838.179809782),DE
7129,45023108,B13,U111,POINT (330541.6803210807 5658665.989599965),DE
7130,44863074,Bx1,U111,POINT (312273.0861622512 5625834.555258651),DE
7131,44863108,E20,U111,POINT (314577.7762194045 5659755.253842237),DE
7132,44922812,B16,U111,POINT (300795.3707053983 5363971.070038973),DE
7133,44922904,C33,U120,POINT (306867.6710744645 5455798.7616733),DE
7134,44923110,G11,U420,POINT (320700.1795220645 5661342.0258934),DE
7135,44923130,C10,U111,POINT (322060.2017201019 5681293.9659139),DE
7136,44923132,B16,U111,POINT (322196.3678700138 5683289.134219633),DE
7137,44982744,E20,U111,POINT (302334.3015045847 5295685.789826226),DE
7138,44982930,E20,U111,POINT (314581.7527908465 5481343.414104542),DE
7139,44983106,E20,U370,POINT (326414.978088952 5656943.16483115),DE
7140,44983116,B11,U111,POINT (327094.3042590464 5666918.921173665),DE
7141,45162854,E20,U111,POINT (327500.8878843556 5404294.725382533),DE
7142,45162898,B14,U111,POINT (330412.4839177006 5448204.020881078),DE
7143,45162902,H11,U420,POINT (330677.9052915551 5452195.523328405),DE
7144,45102872,B53,U111,POINT (322704.8795876724 5422659.313424212),DE
7145,45103038,C21,U120,POINT (333787.8711568638 5588291.734873198),DE
7146,45222772,C21,U120,POINT (328098.6066919206 5322050.877424402),DE
7147,45222774,B15,U111,POINT (328229.3907242824 5324047.304140692),DE
7148,45222878,C21,U120,POINT (335072.4575361913 5427844.442007695),DE
7149,45222912,E20,U111,POINT (337327.4775431161 5461771.555768173),DE
7150,45223096,B13,U111,POINT (349681.1032648417 5645334.524607849),DE
7151,45223132,B32,U111,POINT (352127.3071833095 5681242.718307619),DE
7152,45182840,E20,U312,POINT (328572.5680906726 5390189.09019047),DE
7153,45182844,F40,U111,POINT (328836.2309788637 5394181.176719224),DE
7154,45262786,B16,U111,POINT (333004.2872127387 5335759.847612472),DE
7155,45262890,C10,U120,POINT (339857.513604414 5439551.063668238),DE
7156,45262892,E20,U111,POINT (339990.1108485388 5441546.753741056),DE
7157,45263104,B41,U111,POINT (354214.5163538593 5653041.910007009),DE
7158,45063048,C21,U120,POINT (330471.3425490297 5598538.947850745),DE
7159,45122824,F40,U111,POINT (321534.2575823588 5374619.805543493),DE
7160,45123070,E20,U111,POINT (337943.5303040893 5620078.898154388),DE
7161,45123074,C10,U120,POINT (338214.0995687249 5624069.11689794),DE
7162,45242742,E20,U111,POINT (328135.1657247896 5291970.491004393),DE
7163,45242762,C21,U120,POINT (329439.838816566 5311935.954463214),DE
7164,45243130,E30,U420,POINT (353986.4695010259 5679111.43352868),DE
7165,45243136,C22,U120,POINT (354394.9965162765 5685095.946304126),DE
7166,45082880,C21,U120,POINT (321239.0442021398 5430776.820227108),DE
7167,45142814,B16,U111,POINT (322871.9035873958 5364505.53296882),DE
7168,45202780,E20,U111,POINT (326627.157224478 5330169.267104992),DE
7169,45202894,B13,U111,POINT (334137.4436606134 5443944.518180251),DE
7170,45202924,C10,U120,POINT (336130.276910044 5473879.473732119),DE
7171,45082936,C21,U120,POINT (324957.8674747329 5486659.238443626),DE
7172,45143052,C21,U120,POINT (338722.8046086268 5601986.999626593),DE
7173,45203112,B13,U111,POINT (348771.8118459428 5661430.154881286),DE
7174,45203126,B11,U111,POINT (349723.629449246 5675394.504719558),DE
7175,45203132,B22,U111,POINT (350131.9884069565 5681379.159292756),DE
7176,45042812,B32,U111,POINT (312765.6923950843 5363174.102078647),DE
7177,45043100,B16,U111,POINT (331994.073197848 5650549.394434033),DE
7178,45443114,C10,U370,POINT (372851.014900076 5661789.664712545),DE
7179,45282854,A22,U312,POINT (339470.905693681 5403493.193826932),DE
7180,45282902,C21,U120,POINT (342648.6415526062 5451390.90055767),DE
7181,45283140,B14,U111,POINT (358658.0734916935 5688812.556137179),DE
7182,45342750,E20,U111,POINT (338629.6682381164 5299294.115097218),DE
7183,45343068,B16,U111,POINT (359756.8098210563 5616589.795603449),DE
7184,45402794,C21,U120,POINT (347491.7334416409 5342813.383902318),DE
7185,45403134,B55,U415,POINT (370220.9346967047 5682009.341844881),DE
7186,45403142,B11,U111,POINT (370765.8918160496 5689988.055817292),DE
7187,45462872,E20,U111,POINT (358615.1853472227 5420250.079930992),DE
7188,45302800,C10,U120,POINT (337911.6224600458 5349467.463195107),DE
7189,45302812,E20,U370,POINT (338699.5368861547 5361444.230486414),DE
7190,45463110,C21,U120,POINT (374574.5069542663 5657663.99797802),DE
7191,45302838,C10,U120,POINT (340410.4463476773 5387392.400008644),DE
7192,45302868,B16,U111,POINT (342390.9448715048 5417330.177181721),DE
7193,45362746,B55,U111,POINT (340363.3210527422 5295168.595273992),DE
7194,45362854,B16,U111,POINT (347450.6706602569 5402958.39220878),DE
7195,45423084,E20,U111,POINT (368820.5899443977 5632004.769707391),DE
7196,45322856,A21,U370,POINT (343592.8808605934 5405221.657131932),DE
7197,45323068,E20,U111,POINT (357761.5397766143 5616725.646196073),DE
7198,45323096,C31,U120,POINT (359657.6090864151 5644654.013445645),DE
7199,45323120,C10,U120,POINT (361287.3359373194 5668591.822449893),DE
7200,45542844,C21,U120,POINT (364744.2914455374 5391775.615240478),DE
7201,45543104,B11,U111,POINT (382147.9541438827 5651135.007951432),DE
7202,45543128,B16,U111,POINT (383779.0090051489 5675070.219941195),DE
7203,45543136,E30,U111,POINT (384323.6008012414 5683048.49001444),DE
7204,45603110,B44,U113,POINT (388540.8905709874 5656709.981323379),DE
7205,45662816,A11,U370,POINT (374867.7148667633 5363033.33838323),DE
7206,45562892,E20,U361,POINT (369915.0253533057 5439533.989706035),DE
7207,45622818,B16,U111,POINT (371009.9855863574 5365296.489311457),DE
